shipment_id,route_id,ship_ts_utc,service_start_local,service_end_local,tz_offset_minutes
284,R001,2026-03-14T00:13:00Z,2026-03-14T05:11:00,2026-03-14T07:41:00,540
285,R001,2026-03-14T21:09:00+00:00,2026-03-14T11:48:00,2026-03-14T14:47:00,540
286,R001,2026-03-14T23:44:00+00:00,2026-03-14T11:12:00,2026-03-14T14:43:00,540
287,R001,2026-03-13T02:13:00Z,2026-03-14T04:52:00,2026-03-14T08:06:00,540
288,R001,2026-03-15T00:01:00Z,2026-03-14T11:31:00,2026-03-14T14:49:00,540
289,R001,2026-03-14T02:04:00Z,2026-03-14T20:25:00,2026-03-15T00:01:00,540
290,R001,2026-03-12T23:58:00+00:00,2026-03-13T23:41:00,2026-03-14T03:10:00,540
291,R001,2026-03-13T15:24:00Z,2026-03-14T00:19:00,2026-03-14T03:07:00,540
292,R001,2026-03-13T23:50:00Z,2026-03-14T11:50:00,2026-03-14T14:20:00,540
293,R001,2026-03-14T00:10:00+00:00,2026-03-13T23:58:00,2026-03-14T03:03:00,540
294,R001,2026-03-14T00:10:00Z,2026-03-14T22:03:00,2026-03-15T01:50:00,540
295,R001,2026-03-14T12:08:00Z,2026-03-14T22:16:00,2026-03-15T01:16:00,540
296,R001,2026-03-14T11:51:00Z,2026-03-14T20:25:00,2026-03-14T23:40:00,540
297,R001,2026-03-14T02:40:00Z,2026-03-14T05:19:00,2026-03-14T07:57:00,540
298,R001,2026-03-14T11:37:00Z,2026-03-14T20:43:00,2026-03-15T00:09:00,540
299,R001,2026-03-13T23:51:00+00:00,2026-03-14T20:34:00,2026-03-15T00:07:00,540
300,R001,2026-03-14T21:58:00Z,2026-03-14T22:07:00,2026-03-15T01:17:00,540
301,R001,2026-03-15T23:00:00Z,2026-03-15T21:51:00,2026-03-16T01:41:00,540
302,R001,2026-03-15T00:01:00Z,2026-03-15T11:33:00,2026-03-15T14:22:00,540
303,R001,2026-03-14T15:20:00Z,2026-03-15T00:15:00,2026-03-15T02:56:00,540
304,R001,2026-03-14T20:19:00+00:00,2026-03-15T05:04:00,2026-03-15T08:11:00,540
305,R001,2026-03-16T00:32:00Z,2026-03-15T11:34:00,2026-03-15T14:44:00,540
306,R001,2026-03-15T00:18:00+00:00,2026-03-15T05:15:00,2026-03-15T08:16:00,540
307,R001,2026-03-15T02:15:00Z,2026-03-15T20:20:00,2026-03-16T00:08:00,540
308,R001,2026-03-14T22:13:00+00:00,2026-03-15T20:50:00,2026-03-15T23:40:00,540
309,R001,2026-03-15T02:38:00Z,2026-03-15T11:45:00,2026-03-15T14:13:00,540
310,R001,2026-03-15T00:28:00Z,2026-03-15T11:10:00,2026-03-15T14:37:00,540
311,R001,2026-03-15T21:00:00+00:00,2026-03-15T20:37:00,2026-03-15T23:54:00,540
312,R001,2026-03-15T02:45:00+00:00,2026-03-15T11:25:00,2026-03-15T14:28:00,540
313,R001,2026-03-14T20:11:00+00:00,2026-03-15T04:58:00,2026-03-15T08:00:00,540
314,R001,2026-03-15T23:51:00Z,2026-03-15T20:39:00,2026-03-16T00:01:00,540
315,R001,2026-03-15T01:24:00Z,2026-03-15T22:05:00,2026-03-16T01:37:00,540
316,R001,2026-03-16T02:42:00+00:00,2026-03-15T22:15:00,2026-03-16T01:13:00,540
317,R001,2026-03-15T00:24:00Z,2026-03-15T22:18:00,2026-03-16T01:49:00,540
318,R001,2026-03-14T22:40:00Z,2026-03-14T23:48:00,2026-03-15T02:48:00,540
319,R001,2026-03-15T23:54:00+00:00,2026-03-15T11:47:00,2026-03-15T14:37:00,540
320,R001,2026-03-15T22:23:00+00:00,2026-03-15T20:22:00,2026-03-16T00:09:00,540
321,R001,2026-03-15T12:33:00+00:00,2026-03-15T21:47:00,2026-03-16T01:18:00,540
322,R001,2026-03-15T12:20:00Z,2026-03-15T22:14:00,2026-03-16T01:42:00,540
323,R001,2026-03-14T22:28:00+00:00,2026-03-15T11:34:00,2026-03-15T14:45:00,540
324,R001,2026-03-13T22:35:00Z,2026-03-15T04:54:00,2026-03-15T07:47:00,540
325,R001,2026-03-15T02:40:00Z,2026-03-15T11:44:00,2026-03-15T14:38:00,540
326,R001,2026-03-14T23:49:00Z,2026-03-15T11:12:00,2026-03-15T14:12:00,540
327,R001,2026-03-15T02:21:00+00:00,2026-03-15T11:17:00,2026-03-15T14:26:00,540
328,R001,2026-03-15T10:32:00Z,2026-03-15T22:13:00,2026-03-16T01:21:00,540
329,R001,2026-03-14T19:57:00Z,2026-03-15T04:53:00,2026-03-15T08:02:00,540
330,R001,2026-03-14T00:09:00+00:00,2026-03-15T05:14:00,2026-03-15T07:51:00,540
331,R001,2026-03-14T00:11:00+00:00,2026-03-15T04:47:00,2026-03-15T07:56:00,540
332,R001,2026-03-14T23:59:00+00:00,2026-03-15T04:41:00,2026-03-15T08:10:00,540
333,R001,2026-03-15T00:09:00+00:00,2026-03-15T21:53:00,2026-03-16T01:29:00,540
334,R001,2026-03-15T05:26:00Z,2026-03-15T11:45:00,2026-03-15T14:34:00,540
335,R001,2026-03-14T19:23:00Z,2026-03-15T05:00:00,2026-03-15T07:52:00,540
336,R001,2026-03-15T12:58:00Z,2026-03-15T21:59:00,2026-03-16T01:21:00,540
337,R001,2026-03-15T23:56:00+00:00,2026-03-15T22:18:00,2026-03-16T01:43:00,540
338,R001,2026-03-15T00:15:00+00:00,2026-03-15T22:06:00,2026-03-16T01:12:00,540
339,R001,2026-03-15T11:32:00+00:00,2026-03-15T20:19:00,2026-03-16T00:02:00,540
340,R001,2026-03-15T02:30:00+00:00,2026-03-15T11:33:00,2026-03-15T14:23:00,540
341,R001,2026-03-14T22:18:00Z,2026-03-15T04:45:00,2026-03-15T07:40:00,540
342,R001,2026-03-14T18:18:00Z,2026-03-15T05:04:00,2026-03-15T07:55:00,540
343,R001,2026-03-14T15:15:00Z,2026-03-14T23:44:00,2026-03-15T02:44:00,540
344,R001,2026-03-15T02:04:00Z,2026-03-15T11:14:00,2026-03-15T14:42:00,540
345,R001,2026-03-16T01:48:00+00:00,2026-03-15T11:22:00,2026-03-15T14:48:00,540
346,R001,2026-03-15T02:11:00+00:00,2026-03-15T11:23:00,2026-03-15T14:15:00,540
347,R001,2026-03-14T23:55:00Z,2026-03-14T23:48:00,2026-03-15T03:07:00,540
348,R001,2026-03-16T00:03:00Z,2026-03-15T11:27:00,2026-03-15T14:24:00,540
349,R001,2026-03-13T21:41:00+00:00,2026-03-15T00:04:00,2026-03-15T02:58:00,540
350,R001,2026-03-15T00:14:00+00:00,2026-03-15T05:00:00,2026-03-15T07:44:00,540
351,R001,2026-03-16T00:42:00Z,2026-03-15T11:10:00,2026-03-15T14:20:00,540
352,R001,2026-03-14T21:30:00Z,2026-03-15T22:10:00,2026-03-16T01:35:00,540
353,R001,2026-03-14T00:11:00Z,2026-03-15T04:47:00,2026-03-15T08:09:00,540
354,R001,2026-03-14T00:13:00Z,2026-03-15T05:11:00,2026-03-15T07:42:00,540
355,R001,2026-03-14T00:04:00+00:00,2026-03-15T05:14:00,2026-03-15T07:44:00,540
356,R001,2026-03-15T02:07:00+00:00,2026-03-15T11:20:00,2026-03-15T14:28:00,540
357,R001,2026-03-15T21:48:00+00:00,2026-03-15T22:03:00,2026-03-16T01:30:00,540
358,R001,2026-03-14T23:46:00+00:00,2026-03-15T11:35:00,2026-03-15T14:26:00,540
359,R001,2026-03-14T19:37:00+00:00,2026-03-15T04:41:00,2026-03-15T08:01:00,540
360,R001,2026-03-15T02:55:00+00:00,2026-03-15T00:13:00,2026-03-15T03:16:00,540
361,R001,2026-03-16T10:47:00Z,2026-03-16T20:41:00,2026-03-16T23:53:00,540
362,R001,2026-03-15T22:54:00Z,2026-03-16T22:20:00,2026-03-17T01:50:00,540
363,R001,2026-03-17T00:02:00+00:00,2026-03-16T20:24:00,2026-03-16T23:42:00,540
364,R001,2026-03-16T13:08:00Z,2026-03-16T22:10:00,2026-03-17T01:26:00,540
365,R001,2026-03-17T00:08:00Z,2026-03-16T21:43:00,2026-03-17T01:49:00,540
366,R001,2026-03-16T21:42:00+00:00,2026-03-16T11:26:00,2026-03-16T14:39:00,540
367,R001,2026-03-16T22:12:00+00:00,2026-03-16T20:36:00,2026-03-16T23:43:00,540
368,R001,2026-03-15T23:54:00Z,2026-03-16T20:25:00,2026-03-16T23:39:00,540
369,R001,2026-03-16T00:12:00+00:00,2026-03-16T11:49:00,2026-03-16T14:11:00,540
370,R001,2026-03-16T02:32:00Z,2026-03-16T22:13:00,2026-03-17T01:28:00,540
371,R001,2026-03-16T23:45:00Z,2026-03-16T20:50:00,2026-03-16T23:42:00,540
372,R001,2026-03-16T11:30:00Z,2026-03-16T21:44:00,2026-03-17T01:30:00,540
373,R001,2026-03-15T15:27:00+00:00,2026-03-16T00:18:00,2026-03-16T02:47:00,540
374,R001,2026-03-16T12:47:00Z,2026-03-16T20:27:00,2026-03-17T00:00:00,540
375,R001,2026-03-16T13:32:00+00:00,2026-03-16T20:30:00,2026-03-16T23:40:00,540
376,R001,2026-03-15T23:44:00+00:00,2026-03-15T23:45:00,2026-03-16T02:54:00,540
377,R001,2026-03-15T00:07:00Z,2026-03-16T04:54:00,2026-03-16T08:17:00,540
378,R001,2026-03-14T22:37:00+00:00,2026-03-15T23:51:00,2026-03-16T02:56:00,540
379,R001,2026-03-17T00:10:00Z,2026-03-16T11:37:00,2026-03-16T14:36:00,540
380,R001,2026-03-16T05:14:00Z,2026-03-16T11:28:00,2026-03-16T14:29:00,540
381,R001,2026-03-17T00:14:00Z,2026-03-16T11:31:00,2026-03-16T14:47:00,540
382,R001,2026-03-16T23:44:00Z,2026-03-16T22:06:00,2026-03-17T01:39:00,540
383,R001,2026-03-17T00:11:00Z,2026-03-16T11:28:00,2026-03-16T14:28:00,540
384,R001,2026-03-16T23:11:00+00:00,2026-03-16T11:29:00,2026-03-16T14:34:00,540
385,R001,2026-03-17T00:01:00Z,2026-03-16T11:18:00,2026-03-16T14:25:00,540
386,R001,2026-03-15T21:53:00+00:00,2026-03-16T11:15:00,2026-03-16T14:29:00,540
387,R001,2026-03-17T00:35:00+00:00,2026-03-16T22:05:00,2026-03-17T01:19:00,540
388,R001,2026-03-15T23:42:00+00:00,2026-03-16T11:18:00,2026-03-16T14:10:00,540
389,R001,2026-03-15T00:23:00+00:00,2026-03-16T00:05:00,2026-03-16T02:40:00,540
390,R001,2026-03-15T23:05:00+00:00,2026-03-16T22:08:00,2026-03-17T01:46:00,540
391,R001,2026-03-15T16:52:00+00:00,2026-03-15T23:51:00,2026-03-16T03:03:00,540
392,R001,2026-03-16T00:02:00+00:00,2026-03-16T21:47:00,2026-03-17T01:31:00,540
393,R001,2026-03-16T23:58:00+00:00,2026-03-16T11:31:00,2026-03-16T14:31:00,540
394,R001,2026-03-15T15:29:00Z,2026-03-16T00:13:00,2026-03-16T02:40:00,540
395,R001,2026-03-15T23:30:00+00:00,2026-03-16T20:42:00,2026-03-17T00:18:00,540
396,R001,2026-03-16T13:02:00+00:00,2026-03-16T22:08:00,2026-03-17T01:48:00,540
397,R001,2026-03-15T19:40:00Z,2026-03-16T04:50:00,2026-03-16T08:16:00,540
398,R001,2026-03-15T21:33:00+00:00,2026-03-16T22:06:00,2026-03-17T01:14:00,540
399,R001,2026-03-16T23:51:00Z,2026-03-16T22:07:00,2026-03-17T01:41:00,540
400,R001,2026-03-15T16:58:00+00:00,2026-03-16T04:50:00,2026-03-16T07:46:00,540
401,R001,2026-03-17T01:59:00+00:00,2026-03-16T20:44:00,2026-03-16T23:46:00,540
402,R001,2026-03-16T01:12:00+00:00,2026-03-16T20:17:00,2026-03-17T00:06:00,540
403,R001,2026-03-16T11:28:00+00:00,2026-03-16T20:43:00,2026-03-16T23:46:00,540
404,R001,2026-03-15T15:09:00Z,2026-03-16T00:17:00,2026-03-16T02:48:00,540
405,R001,2026-03-16T11:17:00+00:00,2026-03-16T20:27:00,2026-03-16T23:51:00,540
406,R001,2026-03-16T01:55:00+00:00,2026-03-16T11:18:00,2026-03-16T14:49:00,540
407,R001,2026-03-15T23:46:00+00:00,2026-03-16T05:03:00,2026-03-16T08:03:00,540
408,R001,2026-03-17T00:06:00+00:00,2026-03-16T21:50:00,2026-03-17T01:32:00,540
409,R001,2026-03-16T12:02:00Z,2026-03-16T20:31:00,2026-03-17T00:07:00,540
410,R001,2026-03-16T13:04:00Z,2026-03-16T21:56:00,2026-03-17T01:20:00,540
411,R001,2026-03-15T23:47:00+00:00,2026-03-16T11:33:00,2026-03-16T14:39:00,540
412,R001,2026-03-16T00:31:00Z,2026-03-16T21:59:00,2026-03-17T01:19:00,540
413,R001,2026-03-15T19:44:00+00:00,2026-03-16T04:40:00,2026-03-16T08:12:00,540
414,R001,2026-03-17T01:54:00+00:00,2026-03-16T11:36:00,2026-03-16T14:20:00,540
415,R001,2026-03-16T00:04:00Z,2026-03-16T11:47:00,2026-03-16T14:25:00,540
416,R001,2026-03-16T01:36:00+00:00,2026-03-16T05:19:00,2026-03-16T08:06:00,540
417,R001,2026-03-16T05:06:00Z,2026-03-16T11:50:00,2026-03-16T14:24:00,540
418,R001,2026-03-16T13:01:00+00:00,2026-03-16T22:12:00,2026-03-17T01:21:00,540
419,R001,2026-03-16T01:17:00+00:00,2026-03-16T11:30:00,2026-03-16T14:24:00,540
420,R001,2026-03-17T01:34:00Z,2026-03-16T20:26:00,2026-03-17T00:02:00,540
421,R001,2026-03-17T04:16:00Z,2026-03-17T11:43:00,2026-03-17T14:26:00,540
422,R001,2026-03-17T23:11:00+00:00,2026-03-17T20:31:00,2026-03-18T00:07:00,540
423,R001,2026-03-18T01:29:00Z,2026-03-17T22:09:00,2026-03-18T01:47:00,540
424,R001,2026-03-16T01:12:00+00:00,2026-03-17T04:58:00,2026-03-17T07:51:00,540
425,R001,2026-03-17T01:24:00Z,2026-03-17T05:05:00,2026-03-17T08:09:00,540
426,R001,2026-03-16T23:09:00Z,2026-03-17T22:11:00,2026-03-18T01:45:00,540
427,R001,2026-03-17T22:18:00+00:00,2026-03-17T20:25:00,2026-03-18T00:05:00,540
428,R001,2026-03-17T02:22:00+00:00,2026-03-17T11:21:00,2026-03-17T14:25:00,540
429,R001,2026-03-16T17:19:00Z,2026-03-16T23:54:00,2026-03-17T03:20:00,540
430,R001,2026-03-15T23:47:00+00:00,2026-03-17T00:20:00,2026-03-17T02:59:00,540
431,R001,2026-03-17T23:49:00+00:00,2026-03-17T22:05:00,2026-03-18T01:29:00,540
432,R001,2026-03-17T02:49:00+00:00,2026-03-17T05:17:00,2026-03-17T08:14:00,540
433,R001,2026-03-17T02:21:00Z,2026-03-17T11:13:00,2026-03-17T14:50:00,540
434,R001,2026-03-17T01:32:00Z,2026-03-16T23:49:00,2026-03-17T03:05:00,540
435,R001,2026-03-17T23:51:00+00:00,2026-03-17T20:43:00,2026-03-18T00:12:00,540
436,R001,2026-03-16T21:04:00Z,2026-03-17T11:41:00,2026-03-17T14:26:00,540
437,R001,2026-03-17T00:44:00+00:00,2026-03-17T11:43:00,2026-03-17T14:49:00,540
438,R001,2026-03-17T13:00:00Z,2026-03-17T22:09:00,2026-03-18T01:41:00,540
439,R001,2026-03-16T23:53:00+00:00,2026-03-17T21:45:00,2026-03-18T01:27:00,540
440,R001,2026-03-17T00:08:00+00:00,2026-03-16T23:44:00,2026-03-17T03:16:00,540
441,R001,2026-03-18T02:04:00Z,2026-03-17T22:06:00,2026-03-18T01:22:00,540
442,R001,2026-03-16T23:57:00Z,2026-03-17T21:48:00,2026-03-18T01:50:00,540
443,R001,2026-03-15T23:48:00+00:00,2026-03-17T00:09:00,2026-03-17T02:57:00,540
444,R001,2026-03-18T00:07:00+00:00,2026-03-17T22:02:00,2026-03-18T01:49:00,540
445,R001,2026-03-18T01:28:00Z,2026-03-17T22:20:00,2026-03-18T01:23:00,540
446,R001,2026-03-16T23:55:00+00:00,2026-03-17T00:15:00,2026-03-17T03:12:00,540
447,R001,2026-03-17T23:55:00+00:00,2026-03-17T22:13:00,2026-03-18T01:34:00,540
448,R001,2026-03-17T15:52:00Z,2026-03-17T21:58:00,2026-03-18T01:29:00,540
449,R001,2026-03-17T11:34:00+00:00,2026-03-17T20:31:00,2026-03-18T00:07:00,540
450,R001,2026-03-16T19:41:00+00:00,2026-03-17T04:47:00,2026-03-17T08:01:00,540
451,R001,2026-03-17T03:01:00Z,2026-03-17T11:20:00,2026-03-17T14:20:00,540
452,R001,2026-03-17T23:53:00Z,2026-03-17T21:48:00,2026-03-18T01:41:00,540
453,R001,2026-03-18T00:07:00Z,2026-03-17T20:24:00,2026-03-18T00:06:00,540
454,R001,2026-03-17T11:38:00+00:00,2026-03-17T20:27:00,2026-03-18T00:15:00,540
455,R001,2026-03-17T12:57:00Z,2026-03-17T21:54:00,2026-03-18T01:26:00,540
456,R001,2026-03-17T01:28:00+00:00,2026-03-17T22:17:00,2026-03-18T01:18:00,540
457,R001,2026-03-16T23:59:00Z,2026-03-17T21:53:00,2026-03-18T01:25:00,540
458,R001,2026-03-16T00:07:00Z,2026-03-17T00:06:00,2026-03-17T03:03:00,540
459,R001,2026-03-16T23:56:00+00:00,2026-03-17T04:56:00,2026-03-17T07:47:00,540
460,R001,2026-03-17T10:36:00Z,2026-03-17T21:40:00,2026-03-18T01:15:00,540
461,R001,2026-03-17T11:07:00+00:00,2026-03-17T20:11:00,2026-03-18T00:14:00,540
462,R001,2026-03-17T23:52:00Z,2026-03-17T20:42:00,2026-03-17T23:47:00,540
463,R001,2026-03-16T23:50:00+00:00,2026-03-17T04:56:00,2026-03-17T08:10:00,540
464,R001,2026-03-15T23:49:00+00:00,2026-03-17T00:12:00,2026-03-17T03:18:00,540
465,R001,2026-03-18T01:52:00+00:00,2026-03-17T11:29:00,2026-03-17T14:38:00,540
466,R001,2026-03-17T11:26:00Z,2026-03-17T20:19:00,2026-03-18T00:06:00,540
467,R001,2026-03-16T00:12:00+00:00,2026-03-17T00:19:00,2026-03-17T03:02:00,540
468,R001,2026-03-17T11:52:00+00:00,2026-03-17T20:46:00,2026-03-18T00:18:00,540
469,R001,2026-03-17T13:08:00Z,2026-03-17T20:15:00,2026-03-17T23:49:00,540
470,R001,2026-03-17T23:57:00+00:00,2026-03-17T22:13:00,2026-03-18T01:37:00,540
471,R001,2026-03-16T19:47:00+00:00,2026-03-17T04:59:00,2026-03-17T07:53:00,540
472,R001,2026-03-17T02:36:00Z,2026-03-17T00:08:00,2026-03-17T02:46:00,540
473,R001,2026-03-17T02:35:00Z,2026-03-17T11:27:00,2026-03-17T14:22:00,540
474,R001,2026-03-18T00:04:00Z,2026-03-17T22:02:00,2026-03-18T01:30:00,540
475,R001,2026-03-17T23:03:00+00:00,2026-03-17T22:15:00,2026-03-18T01:25:00,540
476,R001,2026-03-17T11:12:00+00:00,2026-03-17T20:16:00,2026-03-18T00:13:00,540
477,R001,2026-03-17T12:32:00+00:00,2026-03-17T21:46:00,2026-03-18T01:20:00,540
478,R001,2026-03-17T02:39:00Z,2026-03-17T05:14:00,2026-03-17T08:00:00,540
479,R001,2026-03-17T01:10:00Z,2026-03-17T22:14:00,2026-03-18T01:41:00,540
480,R001,2026-03-16T15:47:00Z,2026-03-16T23:40:00,2026-03-17T02:57:00,540
481,R001,2026-03-18T11:16:00+00:00,2026-03-18T21:56:00,2026-03-19T01:12:00,540
482,R001,2026-03-18T02:57:00Z,2026-03-18T22:03:00,2026-03-19T01:23:00,540
483,R001,2026-03-18T21:47:00+00:00,2026-03-18T21:49:00,2026-03-19T01:28:00,540
484,R001,2026-03-16T23:46:00Z,2026-03-17T23:56:00,2026-03-18T02:58:00,540
485,R001,2026-03-18T02:26:00+00:00,2026-03-18T11:37:00,2026-03-18T14:48:00,540
486,R001,2026-03-17T23:49:00+00:00,2026-03-18T11:23:00,2026-03-18T14:17:00,540
487,R001,2026-03-18T23:12:00+00:00,2026-03-18T11:39:00,2026-03-18T14:46:00,540
488,R001,2026-03-17T22:30:00Z,2026-03-18T05:00:00,2026-03-18T07:40:00,540
489,R001,2026-03-16T23:50:00+00:00,2026-03-18T05:12:00,2026-03-18T08:05:00,540
490,R001,2026-03-19T01:02:00Z,2026-03-18T20:33:00,2026-03-19T00:13:00,540
491,R001,2026-03-17T01:13:00+00:00,2026-03-18T04:40:00,2026-03-18T07:50:00,540
492,R001,2026-03-18T11:28:00Z,2026-03-18T20:16:00,2026-03-18T23:44:00,540
493,R001,2026-03-16T21:37:00+00:00,2026-03-18T00:07:00,2026-03-18T03:15:00,540
494,R001,2026-03-17T21:32:00Z,2026-03-18T20:38:00,2026-03-18T23:41:00,540
495,R001,2026-03-18T02:25:00Z,2026-03-18T11:35:00,2026-03-18T14:17:00,540
496,R001,2026-03-17T23:11:00Z,2026-03-18T05:15:00,2026-03-18T07:42:00,540
497,R001,2026-03-18T12:49:00Z,2026-03-18T22:17:00,2026-03-19T01:40:00,540
498,R001,2026-03-17T18:19:00Z,2026-03-18T05:14:00,2026-03-18T07:58:00,540
499,R001,2026-03-18T23:55:00Z,2026-03-18T11:11:00,2026-03-18T14:26:00,540
500,R001,2026-03-18T01:05:00+00:00,2026-03-18T11:26:00,2026-03-18T14:26:00,540
501,R001,2026-03-17T20:10:00+00:00,2026-03-18T05:08:00,2026-03-18T08:19:00,540
502,R001,2026-03-17T13:44:00Z,2026-03-17T23:52:00,2026-03-18T02:49:00,540
503,R001,2026-03-17T22:22:00+00:00,2026-03-18T22:14:00,2026-03-19T01:34:00,540
504,R001,2026-03-17T02:52:00+00:00,2026-03-18T00:09:00,2026-03-18T02:40:00,540
505,R001,2026-03-18T13:52:00Z,2026-03-18T21:49:00,2026-03-19T01:24:00,540
506,R001,2026-03-18T12:52:00+00:00,2026-03-18T21:52:00,2026-03-19T01:22:00,540
507,R001,2026-03-18T01:01:00Z,2026-03-18T21:49:00,2026-03-19T01:21:00,540
508,R001,2026-03-18T11:48:00+00:00,2026-03-18T22:00:00,2026-03-19T01:34:00,540
509,R001,2026-03-17T01:13:00+00:00,2026-03-18T00:02:00,2026-03-18T02:58:00,540
510,R001,2026-03-17T23:52:00+00:00,2026-03-18T22:10:00,2026-03-19T01:15:00,540
511,R001,2026-03-18T23:58:00Z,2026-03-18T20:47:00,2026-03-18T23:49:00,540
512,R001,2026-03-17T23:45:00Z,2026-03-18T11:42:00,2026-03-18T14:23:00,540
513,R001,2026-03-18T23:58:00Z,2026-03-18T11:46:00,2026-03-18T14:14:00,540
514,R001,2026-03-17T00:08:00+00:00,2026-03-18T05:05:00,2026-03-18T07:49:00,540
515,R001,2026-03-17T00:00:00Z,2026-03-18T05:13:00,2026-03-18T08:15:00,540
516,R001,2026-03-18T00:14:00+00:00,2026-03-18T21:48:00,2026-03-19T01:13:00,540
517,R001,2026-03-17T00:02:00Z,2026-03-17T23:57:00,2026-03-18T03:20:00,540
518,R001,2026-03-17T19:58:00Z,2026-03-18T04:55:00,2026-03-18T07:44:00,540
519,R001,2026-03-18T12:41:00+00:00,2026-03-18T21:52:00,2026-03-19T01:20:00,540
520,R001,2026-03-17T02:26:00+00:00,2026-03-18T05:12:00,2026-03-18T07:44:00,540
521,R001,2026-03-16T23:53:00+00:00,2026-03-18T05:18:00,2026-03-18T07:57:00,540
522,R001,2026-03-17T20:12:00Z,2026-03-18T05:00:00,2026-03-18T07:53:00,540
523,R001,2026-03-18T00:04:00+00:00,2026-03-18T00:04:00,2026-03-18T03:07:00,540
524,R001,2026-03-18T02:43:00Z,2026-03-18T11:32:00,2026-03-18T14:11:00,540
525,R001,2026-03-18T23:06:00+00:00,2026-03-18T20:14:00,2026-03-18T23:41:00,540
526,R001,2026-03-17T23:56:00+00:00,2026-03-18T22:16:00,2026-03-19T01:47:00,540
527,R001,2026-03-17T21:54:00Z,2026-03-17T23:46:00,2026-03-18T03:13:00,540
528,R001,2026-03-19T02:24:00+00:00,2026-03-18T11:34:00,2026-03-18T14:47:00,540
529,R001,2026-03-18T00:11:00+00:00,2026-03-18T05:13:00,2026-03-18T08:05:00,540
530,R001,2026-03-18T01:18:00Z,2026-03-18T21:59:00,2026-03-19T01:44:00,540
531,R001,2026-03-18T01:20:00Z,2026-03-18T22:08:00,2026-03-19T01:11:00,540
532,R001,2026-03-18T00:01:00+00:00,2026-03-18T11:11:00,2026-03-18T14:23:00,540
533,R001,2026-03-18T01:17:00+00:00,2026-03-17T23:53:00,2026-03-18T02:40:00,540
534,R001,2026-03-17T14:39:00Z,2026-03-17T23:44:00,2026-03-18T03:03:00,540
535,R001,2026-03-17T23:44:00+00:00,2026-03-18T04:55:00,2026-03-18T08:00:00,540
536,R001,2026-03-18T21:16:00Z,2026-03-18T22:17:00,2026-03-19T01:48:00,540
537,R001,2026-03-17T13:12:00+00:00,2026-03-17T23:43:00,2026-03-18T03:12:00,540
538,R001,2026-03-18T01:34:00Z,2026-03-18T20:25:00,2026-03-19T00:11:00,540
539,R001,2026-03-17T23:57:00Z,2026-03-18T20:28:00,2026-03-19T00:10:00,540
540,R001,2026-03-17T12:02:00+00:00,2026-03-17T23:57:00,2026-03-18T02:56:00,540
541,R001,2026-03-18T23:08:00Z,2026-03-18T23:58:00,2026-03-19T03:09:00,540
542,R001,2026-03-18T14:02:00Z,2026-03-18T23:53:00,2026-03-19T03:08:00,540
543,R001,2026-03-19T02:50:00Z,2026-03-19T20:18:00,2026-03-20T00:06:00,540
544,R001,2026-03-18T14:55:00+00:00,2026-03-18T23:59:00,2026-03-19T02:58:00,540
545,R001,2026-03-18T00:11:00+00:00,2026-03-19T04:44:00,2026-03-19T07:58:00,540
546,R001,2026-03-19T23:52:00+00:00,2026-03-19T11:29:00,2026-03-19T14:28:00,540
547,R001,2026-03-18T20:00:00+00:00,2026-03-19T05:04:00,2026-03-19T07:47:00,540
548,R001,2026-03-18T00:01:00Z,2026-03-19T00:06:00,2026-03-19T02:57:00,540
549,R001,2026-03-17T23:05:00Z,2026-03-18T23:56:00,2026-03-19T02:59:00,540
550,R001,2026-03-19T13:37:00Z,2026-03-19T20:19:00,2026-03-20T00:11:00,540
551,R001,2026-03-19T00:16:00Z,2026-03-19T21:41:00,2026-03-20T01:32:00,540
552,R001,2026-03-19T00:00:00+00:00,2026-03-18T23:44:00,2026-03-19T03:09:00,540
553,R001,2026-03-18T23:53:00Z,2026-03-19T20:36:00,2026-03-19T23:52:00,540
554,R001,2026-03-18T21:25:00+00:00,2026-03-19T04:50:00,2026-03-19T08:16:00,540
555,R001,2026-03-20T01:46:00Z,2026-03-19T20:47:00,2026-03-19T23:47:00,540
556,R001,2026-03-19T11:22:00+00:00,2026-03-19T20:15:00,2026-03-19T23:53:00,540
557,R001,2026-03-18T23:49:00+00:00,2026-03-19T11:49:00,2026-03-19T14:34:00,540
558,R001,2026-03-19T23:55:00+00:00,2026-03-19T20:45:00,2026-03-20T00:13:00,540
559,R001,2026-03-20T01:56:00Z,2026-03-19T20:26:00,2026-03-19T23:39:00,540
560,R001,2026-03-19T12:19:00+00:00,2026-03-19T20:24:00,2026-03-20T00:05:00,540
561,R001,2026-03-17T22:19:00Z,2026-03-18T23:52:00,2026-03-19T02:55:00,540
562,R001,2026-03-20T00:09:00Z,2026-03-19T21:49:00,2026-03-20T01:20:00,540
563,R001,2026-03-19T23:58:00+00:00,2026-03-19T20:42:00,2026-03-20T00:19:00,540
564,R001,2026-03-19T12:26:00Z,2026-03-19T21:41:00,2026-03-20T01:39:00,540
565,R001,2026-03-19T00:06:00+00:00,2026-03-19T20:46:00,2026-03-19T23:49:00,540
566,R001,2026-03-18T23:47:00+00:00,2026-03-19T11:50:00,2026-03-19T14:49:00,540
567,R001,2026-03-18T22:45:00+00:00,2026-03-19T22:12:00,2026-03-20T01:46:00,540
