shipment_id,pause_start_local,pause_end_local
337,2026-03-15T23:33:00,2026-03-16T00:08:00
338,2026-03-15T23:26:00,2026-03-16T00:26:00
338,2026-03-15T23:41:00,2026-03-15T23:56:00
339,2026-03-15T21:19:00,2026-03-15T22:04:00
339,2026-03-15T21:39:00,2026-03-15T22:19:00
340,2026-03-15T12:13:00,2026-03-15T13:03:00
340,2026-03-15T12:23:00,2026-03-15T12:53:00
340,2026-03-15T12:48:00,2026-03-15T13:23:00
341,2026-03-15T05:05:00,2026-03-15T05:20:00
341,2026-03-15T06:15:00,2026-03-15T06:40:00
342,2026-03-15T05:44:00,2026-03-15T06:34:00
342,2026-03-15T05:54:00,2026-03-15T06:24:00
342,2026-03-15T06:19:00,2026-03-15T06:54:00
343,2026-03-15T00:14:00,2026-03-15T00:44:00
343,2026-03-15T00:44:00,2026-03-15T01:14:00
344,2026-03-15T11:14:00,2026-03-15T14:42:00
345,2026-03-15T14:33:00,2026-03-15T15:08:00
346,2026-03-15T12:43:00,2026-03-15T13:43:00
346,2026-03-15T12:58:00,2026-03-15T13:13:00
347,2026-03-14T23:48:00,2026-03-15T03:07:00
348,2026-03-15T12:27:00,2026-03-15T13:12:00
348,2026-03-15T12:47:00,2026-03-15T13:27:00
349,2026-03-15T01:04:00,2026-03-15T01:49:00
349,2026-03-15T01:24:00,2026-03-15T02:04:00
351,2026-03-15T11:50:00,2026-03-15T12:40:00
351,2026-03-15T12:00:00,2026-03-15T12:30:00
351,2026-03-15T12:25:00,2026-03-15T13:00:00
352,2026-03-16T01:20:00,2026-03-16T01:55:00
353,2026-03-15T05:07:00,2026-03-15T05:22:00
353,2026-03-15T06:17:00,2026-03-15T06:42:00
354,2026-03-15T05:51:00,2026-03-15T06:41:00
354,2026-03-15T06:01:00,2026-03-15T06:31:00
354,2026-03-15T06:26:00,2026-03-15T07:01:00
356,2026-03-15T12:00:00,2026-03-15T12:50:00
356,2026-03-15T12:10:00,2026-03-15T12:40:00
356,2026-03-15T12:35:00,2026-03-15T13:10:00
357,2026-03-15T22:33:00,2026-03-15T23:03:00
357,2026-03-15T23:03:00,2026-03-15T23:33:00
358,2026-03-15T12:05:00,2026-03-15T12:35:00
358,2026-03-15T12:35:00,2026-03-15T13:05:00
359,2026-03-15T05:11:00,2026-03-15T05:41:00
359,2026-03-15T05:41:00,2026-03-15T06:11:00
360,2026-03-15T00:13:00,2026-03-15T03:16:00
362,2026-03-16T22:00:00,2026-03-16T22:45:00
363,2026-03-16T20:54:00,2026-03-16T21:24:00
363,2026-03-16T21:24:00,2026-03-16T21:54:00
364,2026-03-16T22:30:00,2026-03-16T22:45:00
364,2026-03-16T23:40:00,2026-03-17T00:05:00
365,2026-03-16T21:43:00,2026-03-17T01:49:00
367,2026-03-16T23:28:00,2026-03-17T00:03:00
368,2026-03-16T20:55:00,2026-03-16T21:25:00
368,2026-03-16T21:25:00,2026-03-16T21:55:00
369,2026-03-16T12:19:00,2026-03-16T12:49:00
369,2026-03-16T12:49:00,2026-03-16T13:19:00
370,2026-03-16T22:53:00,2026-03-16T23:43:00
370,2026-03-16T23:03:00,2026-03-16T23:33:00
370,2026-03-16T23:28:00,2026-03-17T00:03:00
371,2026-03-16T21:20:00,2026-03-16T21:50:00
371,2026-03-16T21:50:00,2026-03-16T22:20:00
372,2026-03-17T01:15:00,2026-03-17T01:50:00
373,2026-03-16T01:03:00,2026-03-16T01:03:00
374,2026-03-16T21:12:00,2026-03-16T21:12:00
375,2026-03-16T20:30:00,2026-03-16T23:40:00
376,2026-03-16T02:39:00,2026-03-16T03:14:00
377,2026-03-16T08:02:00,2026-03-16T08:37:00
378,2026-03-16T00:51:00,2026-03-16T01:36:00
378,2026-03-16T01:11:00,2026-03-16T01:51:00
379,2026-03-16T11:17:00,2026-03-16T12:02:00
380,2026-03-16T12:28:00,2026-03-16T13:13:00
380,2026-03-16T12:48:00,2026-03-16T13:28:00
381,2026-03-16T12:11:00,2026-03-16T13:01:00
381,2026-03-16T12:21:00,2026-03-16T12:51:00
381,2026-03-16T12:46:00,2026-03-16T13:21:00
382,2026-03-16T23:06:00,2026-03-16T23:51:00
382,2026-03-16T23:26:00,2026-03-17T00:06:00
383,2026-03-16T12:13:00,2026-03-16T12:13:00
384,2026-03-16T12:14:00,2026-03-16T12:14:00
385,2026-03-16T10:58:00,2026-03-16T11:43:00
386,2026-03-16T11:55:00,2026-03-16T12:45:00
386,2026-03-16T12:05:00,2026-03-16T12:35:00
386,2026-03-16T12:30:00,2026-03-16T13:05:00
387,2026-03-16T23:25:00,2026-03-17T00:25:00
387,2026-03-16T23:40:00,2026-03-16T23:55:00
388,2026-03-16T11:48:00,2026-03-16T12:18:00
388,2026-03-16T12:18:00,2026-03-16T12:48:00
389,2026-03-16T00:45:00,2026-03-16T01:35:00
389,2026-03-16T00:55:00,2026-03-16T01:25:00
389,2026-03-16T01:20:00,2026-03-16T01:55:00
390,2026-03-16T22:48:00,2026-03-16T23:38:00
390,2026-03-16T22:58:00,2026-03-16T23:28:00
390,2026-03-16T23:23:00,2026-03-16T23:58:00
391,2026-03-16T02:48:00,2026-03-16T03:23:00
392,2026-03-16T22:17:00,2026-03-16T22:47:00
392,2026-03-16T22:47:00,2026-03-16T23:17:00
393,2026-03-16T12:01:00,2026-03-16T12:31:00
393,2026-03-16T12:31:00,2026-03-16T13:01:00
394,2026-03-16T02:25:00,2026-03-16T03:00:00
395,2026-03-16T21:42:00,2026-03-16T22:27:00
395,2026-03-16T22:02:00,2026-03-16T22:42:00
396,2026-03-16T22:48:00,2026-03-16T23:38:00
396,2026-03-16T22:58:00,2026-03-16T23:28:00
396,2026-03-16T23:23:00,2026-03-16T23:58:00
397,2026-03-16T04:30:00,2026-03-16T05:15:00
398,2026-03-16T22:36:00,2026-03-16T23:06:00
398,2026-03-16T23:06:00,2026-03-16T23:36:00
399,2026-03-16T22:07:00,2026-03-17T01:41:00
400,2026-03-16T05:10:00,2026-03-16T05:25:00
400,2026-03-16T06:20:00,2026-03-16T06:45:00
401,2026-03-16T21:14:00,2026-03-16T21:44:00
401,2026-03-16T21:44:00,2026-03-16T22:14:00
402,2026-03-16T19:57:00,2026-03-16T20:42:00
403,2026-03-16T21:23:00,2026-03-16T22:13:00
403,2026-03-16T21:33:00,2026-03-16T22:03:00
403,2026-03-16T21:58:00,2026-03-16T22:33:00
404,2026-03-16T00:57:00,2026-03-16T01:47:00
404,2026-03-16T01:07:00,2026-03-16T01:37:00
404,2026-03-16T01:32:00,2026-03-16T02:07:00
405,2026-03-16T20:57:00,2026-03-16T21:27:00
405,2026-03-16T21:27:00,2026-03-16T21:57:00
406,2026-03-16T12:03:00,2026-03-16T12:03:00
407,2026-03-16T05:23:00,2026-03-16T05:38:00
407,2026-03-16T06:33:00,2026-03-16T06:58:00
408,2026-03-16T22:30:00,2026-03-16T23:20:00
408,2026-03-16T22:40:00,2026-03-16T23:10:00
408,2026-03-16T23:05:00,2026-03-16T23:40:00
409,2026-03-16T23:52:00,2026-03-17T00:27:00
410,2026-03-16T22:36:00,2026-03-16T23:26:00
410,2026-03-16T22:46:00,2026-03-16T23:16:00
410,2026-03-16T23:11:00,2026-03-16T23:46:00
411,2026-03-16T12:18:00,2026-03-16T12:18:00
412,2026-03-16T22:29:00,2026-03-16T22:59:00
412,2026-03-16T22:59:00,2026-03-16T23:29:00
413,2026-03-16T04:20:00,2026-03-16T05:05:00
414,2026-03-16T14:05:00,2026-03-16T14:40:00
415,2026-03-16T12:32:00,2026-03-16T12:32:00
416,2026-03-16T05:39:00,2026-03-16T05:54:00
416,2026-03-16T06:49:00,2026-03-16T07:14:00
417,2026-03-16T12:10:00,2026-03-16T12:25:00
417,2026-03-16T13:20:00,2026-03-16T13:45:00
418,2026-03-16T21:52:00,2026-03-16T22:37:00
419,2026-03-16T11:30:00,2026-03-16T14:24:00
420,2026-03-16T21:11:00,2026-03-16T21:11:00
421,2026-03-17T12:23:00,2026-03-17T13:13:00
421,2026-03-17T12:33:00,2026-03-17T13:03:00
421,2026-03-17T12:58:00,2026-03-17T13:33:00
422,2026-03-17T21:51:00,2026-03-17T22:51:00
422,2026-03-17T22:06:00,2026-03-17T22:21:00
423,2026-03-17T22:39:00,2026-03-17T23:09:00
423,2026-03-17T23:09:00,2026-03-17T23:39:00
424,2026-03-17T05:38:00,2026-03-17T06:28:00
424,2026-03-17T05:48:00,2026-03-17T06:18:00
424,2026-03-17T06:13:00,2026-03-17T06:48:00
425,2026-03-17T05:05:00,2026-03-17T08:09:00
426,2026-03-17T22:41:00,2026-03-17T23:11:00
426,2026-03-17T23:11:00,2026-03-17T23:41:00
427,2026-03-17T20:25:00,2026-03-18T00:05:00
428,2026-03-17T12:01:00,2026-03-17T12:51:00
428,2026-03-17T12:11:00,2026-03-17T12:41:00
428,2026-03-17T12:36:00,2026-03-17T13:11:00
429,2026-03-17T00:54:00,2026-03-17T01:39:00
429,2026-03-17T01:14:00,2026-03-17T01:54:00
430,2026-03-17T00:20:00,2026-03-17T02:59:00
431,2026-03-17T23:25:00,2026-03-18T00:25:00
431,2026-03-17T23:40:00,2026-03-17T23:55:00
432,2026-03-17T07:59:00,2026-03-17T08:34:00
433,2026-03-17T11:13:00,2026-03-17T14:50:00
434,2026-03-17T00:09:00,2026-03-17T00:24:00
434,2026-03-17T01:19:00,2026-03-17T01:44:00
435,2026-03-17T20:23:00,2026-03-17T21:08:00
436,2026-03-17T14:11:00,2026-03-17T14:46:00
437,2026-03-17T11:43:00,2026-03-17T14:49:00
438,2026-03-17T22:49:00,2026-03-17T23:39:00
438,2026-03-17T22:59:00,2026-03-17T23:29:00
438,2026-03-17T23:24:00,2026-03-17T23:59:00
441,2026-03-17T22:26:00,2026-03-17T22:41:00
441,2026-03-17T23:36:00,2026-03-18T00:01:00
442,2026-03-17T22:28:00,2026-03-17T23:18:00
442,2026-03-17T22:38:00,2026-03-17T23:08:00
442,2026-03-17T23:03:00,2026-03-17T23:38:00
443,2026-03-17T01:09:00,2026-03-17T01:54:00
443,2026-03-17T01:29:00,2026-03-17T02:09:00
444,2026-03-17T22:22:00,2026-03-17T22:37:00
444,2026-03-17T23:32:00,2026-03-17T23:57:00
445,2026-03-17T22:40:00,2026-03-17T22:55:00
445,2026-03-17T23:50:00,2026-03-18T00:15:00
446,2026-03-17T00:35:00,2026-03-17T00:50:00
446,2026-03-17T01:45:00,2026-03-17T02:10:00
447,2026-03-18T01:19:00,2026-03-18T01:54:00
449,2026-03-17T20:31:00,2026-03-18T00:07:00
450,2026-03-17T05:32:00,2026-03-17T05:32:00
451,2026-03-17T12:20:00,2026-03-17T13:05:00
451,2026-03-17T12:40:00,2026-03-17T13:20:00
452,2026-03-18T01:26:00,2026-03-18T02:01:00
454,2026-03-17T21:27:00,2026-03-17T22:12:00
454,2026-03-17T21:47:00,2026-03-17T22:27:00
455,2026-03-17T21:34:00,2026-03-17T22:19:00
456,2026-03-17T21:57:00,2026-03-17T22:42:00
457,2026-03-17T22:38:00,2026-03-17T22:38:00
458,2026-03-17T00:26:00,2026-03-17T00:41:00
458,2026-03-17T01:36:00,2026-03-17T02:01:00
459,2026-03-17T04:36:00,2026-03-17T05:21:00
460,2026-03-17T22:20:00,2026-03-17T23:10:00
460,2026-03-17T22:30:00,2026-03-17T23:00:00
460,2026-03-17T22:55:00,2026-03-17T23:30:00
461,2026-03-17T19:51:00,2026-03-17T20:36:00
462,2026-03-17T23:32:00,2026-03-18T00:07:00
463,2026-03-17T05:16:00,2026-03-17T05:31:00
463,2026-03-17T06:26:00,2026-03-17T06:51:00
464,2026-03-17T01:32:00,2026-03-17T02:32:00
464,2026-03-17T01:47:00,2026-03-17T02:02:00
466,2026-03-17T21:04:00,2026-03-17T21:04:00
467,2026-03-17T01:04:00,2026-03-17T01:04:00
468,2026-03-17T20:46:00,2026-03-18T00:18:00
469,2026-03-17T21:00:00,2026-03-17T21:00:00
470,2026-03-17T21:53:00,2026-03-17T22:38:00
471,2026-03-17T07:38:00,2026-03-17T08:13:00
472,2026-03-17T00:28:00,2026-03-17T00:43:00
472,2026-03-17T01:38:00,2026-03-17T02:03:00
473,2026-03-17T12:47:00,2026-03-17T13:47:00
473,2026-03-17T13:02:00,2026-03-17T13:17:00
474,2026-03-17T22:02:00,2026-03-18T01:30:00
475,2026-03-17T22:35:00,2026-03-17T22:50:00
475,2026-03-17T23:45:00,2026-03-18T00:10:00
476,2026-03-17T20:56:00,2026-03-17T21:46:00
476,2026-03-17T21:06:00,2026-03-17T21:36:00
476,2026-03-17T21:31:00,2026-03-17T22:06:00
477,2026-03-17T22:06:00,2026-03-17T22:21:00
477,2026-03-17T23:16:00,2026-03-17T23:41:00
479,2026-03-17T22:59:00,2026-03-17T22:59:00
480,2026-03-17T02:42:00,2026-03-17T03:17:00
481,2026-03-18T22:36:00,2026-03-18T23:26:00
481,2026-03-18T22:46:00,2026-03-18T23:16:00
481,2026-03-18T23:11:00,2026-03-18T23:46:00
482,2026-03-18T23:03:00,2026-03-18T23:48:00
482,2026-03-18T23:23:00,2026-03-19T00:03:00
483,2026-03-18T22:29:00,2026-03-18T23:19:00
483,2026-03-18T22:39:00,2026-03-18T23:09:00
483,2026-03-18T23:04:00,2026-03-18T23:39:00
485,2026-03-18T12:37:00,2026-03-18T13:22:00
485,2026-03-18T12:57:00,2026-03-18T13:37:00
486,2026-03-18T11:23:00,2026-03-18T14:17:00
487,2026-03-18T12:09:00,2026-03-18T12:39:00
487,2026-03-18T12:39:00,2026-03-18T13:09:00
488,2026-03-18T06:00:00,2026-03-18T06:45:00
488,2026-03-18T06:20:00,2026-03-18T07:00:00
489,2026-03-18T05:57:00,2026-03-18T05:57:00
491,2026-03-18T05:25:00,2026-03-18T05:25:00
492,2026-03-18T20:16:00,2026-03-18T23:44:00
493,2026-03-18T00:47:00,2026-03-18T01:37:00
493,2026-03-18T00:57:00,2026-03-18T01:27:00
493,2026-03-18T01:22:00,2026-03-18T01:57:00
495,2026-03-18T12:55:00,2026-03-18T13:55:00
495,2026-03-18T13:10:00,2026-03-18T13:25:00
496,2026-03-18T05:45:00,2026-03-18T06:15:00
496,2026-03-18T06:15:00,2026-03-18T06:45:00
497,2026-03-19T01:25:00,2026-03-19T02:00:00
498,2026-03-18T05:59:00,2026-03-18T05:59:00
499,2026-03-18T11:51:00,2026-03-18T12:41:00
499,2026-03-18T12:01:00,2026-03-18T12:31:00
499,2026-03-18T12:26:00,2026-03-18T13:01:00
500,2026-03-18T12:06:00,2026-03-18T12:56:00
500,2026-03-18T12:16:00,2026-03-18T12:46:00
500,2026-03-18T12:41:00,2026-03-18T13:16:00
501,2026-03-18T08:04:00,2026-03-18T08:39:00
502,2026-03-18T00:32:00,2026-03-18T01:22:00
502,2026-03-18T00:42:00,2026-03-18T01:12:00
502,2026-03-18T01:07:00,2026-03-18T01:42:00
503,2026-03-18T22:34:00,2026-03-18T22:49:00
503,2026-03-18T23:44:00,2026-03-19T00:09:00
504,2026-03-18T00:54:00,2026-03-18T00:54:00
506,2026-03-18T22:12:00,2026-03-18T22:27:00
506,2026-03-18T23:22:00,2026-03-18T23:47:00
507,2026-03-18T22:34:00,2026-03-18T22:34:00
508,2026-03-18T22:45:00,2026-03-18T22:45:00
509,2026-03-18T01:22:00,2026-03-18T02:22:00
509,2026-03-18T01:37:00,2026-03-18T01:52:00
510,2026-03-18T22:30:00,2026-03-18T22:45:00
510,2026-03-18T23:40:00,2026-03-19T00:05:00
511,2026-03-18T23:34:00,2026-03-19T00:09:00
512,2026-03-18T13:02:00,2026-03-18T14:02:00
512,2026-03-18T13:17:00,2026-03-18T13:32:00
513,2026-03-18T13:06:00,2026-03-18T14:06:00
513,2026-03-18T13:21:00,2026-03-18T13:36:00
514,2026-03-18T05:45:00,2026-03-18T06:35:00
514,2026-03-18T05:55:00,2026-03-18T06:25:00
514,2026-03-18T06:20:00,2026-03-18T06:55:00
515,2026-03-18T06:13:00,2026-03-18T06:58:00
515,2026-03-18T06:33:00,2026-03-18T07:13:00
516,2026-03-18T21:48:00,2026-03-19T01:13:00
517,2026-03-18T00:27:00,2026-03-18T00:57:00
517,2026-03-18T00:57:00,2026-03-18T01:27:00
520,2026-03-18T05:52:00,2026-03-18T06:42:00
520,2026-03-18T06:02:00,2026-03-18T06:32:00
520,2026-03-18T06:27:00,2026-03-18T07:02:00
521,2026-03-18T06:03:00,2026-03-18T06:03:00
522,2026-03-18T05:00:00,2026-03-18T07:53:00
523,2026-03-18T01:04:00,2026-03-18T01:49:00
523,2026-03-18T01:24:00,2026-03-18T02:04:00
524,2026-03-18T12:52:00,2026-03-18T13:52:00
524,2026-03-18T13:07:00,2026-03-18T13:22:00
526,2026-03-18T22:36:00,2026-03-18T22:51:00
526,2026-03-18T23:46:00,2026-03-19T00:11:00
527,2026-03-18T00:46:00,2026-03-18T01:31:00
527,2026-03-18T01:06:00,2026-03-18T01:46:00
528,2026-03-18T12:54:00,2026-03-18T13:54:00
528,2026-03-18T13:09:00,2026-03-18T13:24:00
530,2026-03-18T22:39:00,2026-03-18T23:29:00
530,2026-03-18T22:49:00,2026-03-18T23:19:00
530,2026-03-18T23:14:00,2026-03-18T23:49:00
531,2026-03-19T00:56:00,2026-03-19T01:31:00
532,2026-03-18T11:11:00,2026-03-18T14:23:00
534,2026-03-17T23:44:00,2026-03-18T03:03:00
535,2026-03-18T07:45:00,2026-03-18T08:20:00
537,2026-03-18T02:57:00,2026-03-18T03:32:00
540,2026-03-18T00:42:00,2026-03-18T00:42:00
541,2026-03-18T23:38:00,2026-03-19T00:23:00
542,2026-03-19T00:38:00,2026-03-19T00:38:00
543,2026-03-19T21:18:00,2026-03-19T22:03:00
543,2026-03-19T21:38:00,2026-03-19T22:18:00
544,2026-03-18T23:59:00,2026-03-19T02:58:00
545,2026-03-19T04:24:00,2026-03-19T05:09:00
546,2026-03-19T11:09:00,2026-03-19T11:54:00
547,2026-03-19T05:04:00,2026-03-19T07:47:00
548,2026-03-19T00:06:00,2026-03-19T02:57:00
549,2026-03-18T23:56:00,2026-03-19T02:59:00
550,2026-03-19T20:19:00,2026-03-20T00:11:00
551,2026-03-19T22:21:00,2026-03-19T23:11:00
551,2026-03-19T22:31:00,2026-03-19T23:01:00
551,2026-03-19T22:56:00,2026-03-19T23:31:00
552,2026-03-19T00:29:00,2026-03-19T00:29:00
553,2026-03-19T20:36:00,2026-03-19T23:52:00
554,2026-03-19T05:50:00,2026-03-19T06:35:00
554,2026-03-19T06:10:00,2026-03-19T06:50:00
555,2026-03-19T21:27:00,2026-03-19T22:17:00
555,2026-03-19T21:37:00,2026-03-19T22:07:00
555,2026-03-19T22:02:00,2026-03-19T22:37:00
556,2026-03-19T21:35:00,2026-03-19T22:35:00
556,2026-03-19T21:50:00,2026-03-19T22:05:00
557,2026-03-19T12:49:00,2026-03-19T13:34:00
557,2026-03-19T13:09:00,2026-03-19T13:49:00
558,2026-03-19T21:25:00,2026-03-19T22:15:00
558,2026-03-19T21:35:00,2026-03-19T22:05:00
558,2026-03-19T22:00:00,2026-03-19T22:35:00
559,2026-03-19T20:56:00,2026-03-19T21:26:00
559,2026-03-19T21:26:00,2026-03-19T21:56:00
560,2026-03-19T20:44:00,2026-03-19T20:59:00
560,2026-03-19T21:54:00,2026-03-19T22:19:00
561,2026-03-19T01:12:00,2026-03-19T02:12:00
561,2026-03-19T01:27:00,2026-03-19T01:42:00
562,2026-03-20T01:05:00,2026-03-20T01:40:00
563,2026-03-19T21:12:00,2026-03-19T21:42:00
563,2026-03-19T21:42:00,2026-03-19T22:12:00
564,2026-03-19T22:01:00,2026-03-19T22:16:00
564,2026-03-19T23:11:00,2026-03-19T23:36:00
565,2026-03-19T23:34:00,2026-03-20T00:09:00
566,2026-03-19T12:10:00,2026-03-19T12:25:00
566,2026-03-19T13:20:00,2026-03-19T13:45:00
567,2026-03-19T22:42:00,2026-03-19T23:12:00
567,2026-03-19T23:12:00,2026-03-19T23:42:00
568,2026-03-18T23:54:00,2026-03-19T00:39:00
569,2026-03-19T22:11:00,2026-03-19T22:41:00
569,2026-03-19T22:41:00,2026-03-19T23:11:00
570,2026-03-19T01:01:00,2026-03-19T01:01:00
571,2026-03-19T20:29:00,2026-03-20T00:14:00
572,2026-03-19T12:52:00,2026-03-19T13:52:00
572,2026-03-19T13:07:00,2026-03-19T13:22:00
573,2026-03-19T11:23:00,2026-03-19T12:08:00
574,2026-03-19T20:07:00,2026-03-19T20:52:00
575,2026-03-19T12:02:00,2026-03-19T12:17:00
575,2026-03-19T13:12:00,2026-03-19T13:37:00
576,2026-03-19T04:46:00,2026-03-19T07:54:00
577,2026-03-18T23:25:00,2026-03-19T00:10:00
580,2026-03-19T00:58:00,2026-03-19T01:48:00
580,2026-03-19T01:08:00,2026-03-19T01:38:00
580,2026-03-19T01:33:00,2026-03-19T02:08:00
581,2026-03-19T11:48:00,2026-03-19T14:30:00
582,2026-03-19T22:50:00,2026-03-19T23:35:00
582,2026-03-19T23:10:00,2026-03-19T23:50:00
583,2026-03-19T00:47:00,2026-03-19T00:47:00
584,2026-03-19T00:02:00,2026-03-19T00:17:00
584,2026-03-19T01:12:00,2026-03-19T01:37:00
585,2026-03-19T12:06:00,2026-03-19T12:21:00
585,2026-03-19T13:16:00,2026-03-19T13:41:00
586,2026-03-19T05:43:00,2026-03-19T06:13:00
586,2026-03-19T06:13:00,2026-03-19T06:43:00
587,2026-03-19T05:32:00,2026-03-19T05:47:00
587,2026-03-19T06:42:00,2026-03-19T07:07:00
588,2026-03-19T05:36:00,2026-03-19T05:36:00
589,2026-03-19T21:45:00,2026-03-19T22:45:00
589,2026-03-19T22:00:00,2026-03-19T22:15:00
590,2026-03-19T06:20:00,2026-03-19T07:05:00
590,2026-03-19T06:40:00,2026-03-19T07:20:00
591,2026-03-19T21:11:00,2026-03-19T21:56:00
591,2026-03-19T21:31:00,2026-03-19T22:11:00
592,2026-03-19T23:33:00,2026-03-20T00:08:00
593,2026-03-19T06:19:00,2026-03-19T07:19:00
593,2026-03-19T06:34:00,2026-03-19T06:49:00
594,2026-03-19T23:39:00,2026-03-20T00:14:00
595,2026-03-19T06:10:00,2026-03-19T07:10:00
595,2026-03-19T06:25:00,2026-03-19T06:40:00
596,2026-03-19T12:44:00,2026-03-19T13:44:00
596,2026-03-19T12:59:00,2026-03-19T13:14:00
597,2026-03-19T12:10:00,2026-03-19T12:55:00
597,2026-03-19T12:30:00,2026-03-19T13:10:00
598,2026-03-19T06:06:00,2026-03-19T07:06:00
598,2026-03-19T06:21:00,2026-03-19T06:36:00
599,2026-03-19T22:36:00,2026-03-19T23:26:00
599,2026-03-19T22:46:00,2026-03-19T23:16:00
599,2026-03-19T23:11:00,2026-03-19T23:46:00
600,2026-03-19T20:35:00,2026-03-20T00:15:00
601,2026-03-19T23:43:00,2026-03-20T03:14:00
603,2026-03-20T07:33:00,2026-03-20T08:08:00
604,2026-03-20T02:36:00,2026-03-20T03:11:00
605,2026-03-20T12:55:00,2026-03-20T13:55:00
605,2026-03-20T13:10:00,2026-03-20T13:25:00
606,2026-03-20T22:03:00,2026-03-21T01:14:00
607,2026-03-20T11:27:00,2026-03-20T12:12:00
608,2026-03-20T00:42:00,2026-03-20T01:32:00
608,2026-03-20T00:52:00,2026-03-20T01:22:00
608,2026-03-20T01:17:00,2026-03-20T01:52:00
611,2026-03-20T05:36:00,2026-03-20T06:06:00
611,2026-03-20T06:06:00,2026-03-20T06:36:00
612,2026-03-20T12:25:00,2026-03-20T13:15:00
612,2026-03-20T12:35:00,2026-03-20T13:05:00
612,2026-03-20T13:00:00,2026-03-20T13:35:00
613,2026-03-20T00:33:00,2026-03-20T00:33:00
614,2026-03-20T22:20:00,2026-03-20T22:35:00
614,2026-03-20T23:30:00,2026-03-20T23:55:00
615,2026-03-20T12:26:00,2026-03-20T13:16:00
615,2026-03-20T12:36:00,2026-03-20T13:06:00
615,2026-03-20T13:01:00,2026-03-20T13:36:00
616,2026-03-20T00:26:00,2026-03-20T00:41:00
616,2026-03-20T01:36:00,2026-03-20T02:01:00
617,2026-03-20T20:20:00,2026-03-21T00:11:00
618,2026-03-20T21:00:00,2026-03-20T21:15:00
618,2026-03-20T22:10:00,2026-03-20T22:35:00
619,2026-03-20T06:10:00,2026-03-20T06:55:00
619,2026-03-20T06:30:00,2026-03-20T07:10:00
621,2026-03-20T22:41:00,2026-03-20T23:31:00
621,2026-03-20T22:51:00,2026-03-20T23:21:00
621,2026-03-20T23:16:00,2026-03-20T23:51:00
623,2026-03-20T05:18:00,2026-03-20T08:04:00
624,2026-03-20T06:05:00,2026-03-20T06:05:00
625,2026-03-20T21:25:00,2026-03-20T22:15:00
625,2026-03-20T21:35:00,2026-03-20T22:05:00
625,2026-03-20T22:00:00,2026-03-20T22:35:00
626,2026-03-20T21:55:00,2026-03-20T22:55:00
626,2026-03-20T22:10:00,2026-03-20T22:25:00
627,2026-03-20T00:14:00,2026-03-20T03:05:00
628,2026-03-20T01:11:00,2026-03-20T02:11:00
628,2026-03-20T01:26:00,2026-03-20T01:41:00
629,2026-03-21T01:04:00,2026-03-21T01:39:00
630,2026-03-20T11:39:00,2026-03-20T14:41:00
631,2026-03-20T21:46:00,2026-03-21T01:40:00
632,2026-03-20T12:25:00,2026-03-20T13:15:00
632,2026-03-20T12:35:00,2026-03-20T13:05:00
632,2026-03-20T13:00:00,2026-03-20T13:35:00
633,2026-03-20T22:42:00,2026-03-20T23:27:00
633,2026-03-20T23:02:00,2026-03-20T23:42:00
634,2026-03-20T03:02:00,2026-03-20T03:37:00
636,2026-03-20T02:43:00,2026-03-20T03:18:00
637,2026-03-20T14:29:00,2026-03-20T15:04:00
638,2026-03-20T02:31:00,2026-03-20T03:06:00
639,2026-03-20T11:08:00,2026-03-20T11:53:00
640,2026-03-20T22:44:00,2026-03-20T23:14:00
640,2026-03-20T23:14:00,2026-03-20T23:44:00
641,2026-03-20T06:33:00,2026-03-20T07:33:00
641,2026-03-20T06:48:00,2026-03-20T07:03:00
642,2026-03-20T04:52:00,2026-03-20T05:37:00
643,2026-03-20T22:38:00,2026-03-20T23:28:00
643,2026-03-20T22:48:00,2026-03-20T23:18:00
643,2026-03-20T23:13:00,2026-03-20T23:48:00
644,2026-03-20T12:16:00,2026-03-20T12:16:00
645,2026-03-21T01:09:00,2026-03-21T01:44:00
647,2026-03-20T20:52:00,2026-03-20T21:42:00
647,2026-03-20T21:02:00,2026-03-20T21:32:00
647,2026-03-20T21:27:00,2026-03-20T22:02:00
648,2026-03-20T20:03:00,2026-03-20T20:48:00
649,2026-03-20T00:37:00,2026-03-20T01:27:00
649,2026-03-20T00:47:00,2026-03-20T01:17:00
649,2026-03-20T01:12:00,2026-03-20T01:47:00
650,2026-03-20T12:19:00,2026-03-20T13:04:00
650,2026-03-20T12:39:00,2026-03-20T13:19:00
651,2026-03-20T22:19:00,2026-03-21T01:13:00
652,2026-03-20T21:57:00,2026-03-21T01:32:00
653,2026-03-20T20:14:00,2026-03-20T20:59:00
654,2026-03-20T12:30:00,2026-03-20T13:15:00
654,2026-03-20T12:50:00,2026-03-20T13:30:00
655,2026-03-20T14:00:00,2026-03-20T14:35:00
656,2026-03-20T00:45:00,2026-03-20T00:45:00
657,2026-03-20T13:03:00,2026-03-20T14:03:00
657,2026-03-20T13:18:00,2026-03-20T13:33:00
659,2026-03-19T23:26:00,2026-03-20T00:11:00
662,2026-03-11T01:15:00,2026-03-11T01:50:00
663,2026-03-10T05:26:00,2026-03-10T05:56:00
663,2026-03-10T05:56:00,2026-03-10T06:26:00
664,2026-03-10T22:52:00,2026-03-10T22:52:00
665,2026-03-10T07:40:00,2026-03-10T08:15:00
666,2026-03-10T05:57:00,2026-03-10T06:42:00
